StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Welcome,Age,Gender,Race,Location,AudioCheck,Video_Control_Time_First Click,Video_Control_Time_Last Click,Video_Control_Time_Page Submit,Video_Control_Time_Click Count,Video_Treatment_Time_First Click,Video_Treatment_Time_Last Click,Video_Treatment_Time_Page Submit,Video_Treatment_Time_Click Count,Personal_Views_Confident,Personal_Views_Beautiful,Personal_Views_Beauty_Importance,Personal_Views_Relate_To_Model,Passion_i_identify_1,Passion_i_prefer_1,Passion_o_prefer_1,Passion_validate_1,Passion_i_identify_2,Passion_i_prefer_2,Passion_o_prefer_2,Passion_validate_2,Coffee_i_identify_1,Coffee_i_prefer_1,Coffee_o_prefer_1,Coffe_validate_1,Coffee_i_identify_2,Coffee_i_prefer_2,Coffee_o_prefer_2,Coffee_validate_2,Couple_i_identify_1,Couple_i_prefer_1,Couple_o_prefer_1,Couple_validate_1,Couple_i_identify_2,Couple_i_prefer_2,Couple_o_prefer_2,Couple_validate_2,Work_i_identify_1,Work_i_prefer_1,Work_o_prefer_1,Work_validate_1,work_i_identify_2,Work_i_prefer_2,Work_o_prefer_2,Work_validate_2,FIt_i_identify_1,Fit_i_prefer_1,Fit_o_prefer_1,Fit_validate_1,Fit_i_identify_2,Fit_i_prefer_2,Fit_o_prefer_2,Fit_validate_2,Group,Q9_6_TEXT - Topics
2017-07-18 16:11:49,2017-07-18 16:15:03,IP Address,73.188.59.9,100,193,True,2017-07-18 16:15:04,R_2sd3UbuRdIkBSjX,,,,,39.915298461914,-75.191398620605,anonymous,EN,I agree,25 - 34,Male,White,Pennsylvania,Pineapple,,,,,5.436,28.456,35.027,6,Agree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 16:12:47,2017-07-18 16:15:03,IP Address,66.252.37.170,100,136,True,2017-07-18 16:15:04,R_1MSrlGqqEAuh4gA,,,,,45.242599487305,-68.546798706055,anonymous,EN,I agree,25 - 34,Male,White,Maine,Pineapple,,,,,0,0,32.602,0,Agree,Disagree,Disagree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 1,Ad 2,Treatment,
2017-07-18 16:12:01,2017-07-18 16:15:11,IP Address,47.138.85.13,100,189,True,2017-07-18 16:15:12,R_1KoMXl8KJoanWjF,,,,,34.725494384766,-118.47959899902,anonymous,EN,I agree,18 - 24,Male,White,California,Pineapple,0,0,32.884,0,,,,,Disagree,Strongly disagree,Strongly Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-07-18 16:12:39,2017-07-18 16:15:13,IP Address,99.42.116.68,100,153,True,2017-07-18 16:15:13,R_2UaMrvmCpjkNfif,,,,,33.811004638672,-84.286903381348,anonymous,EN,I agree,18 - 24,Female,White,Georgia,Pineapple,33.995,33.995,34.688,1,,,,,Agree,Agree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 16:11:38,2017-07-18 16:15:29,IP Address,76.31.141.47,100,231,True,2017-07-18 16:15:29,R_21HEQAYnp62EHno,,,,,29.572296142578,-95.136001586914,anonymous,EN,I agree,25 - 34,Male,White,Texas,Pineapple,,,,,0,0,33.826,0,Disagree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-18 16:11:37,2017-07-18 16:15:47,IP Address,69.180.27.94,100,250,True,2017-07-18 16:15:47,R_1i2vNzcRdB1BK1f,,,,,33.78840637207,-84.349098205566,anonymous,EN,I agree,25 - 34,Female,White,Georgia,Pineapple,,,,,0,0,84.715,0,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-18 16:09:44,2017-07-18 16:16:09,IP Address,73.114.83.51,100,384,True,2017-07-18 16:16:10,R_1r7AqgOaQBBSRX8,,,,,41.873397827148,-70.63939666748,anonymous,EN,I agree,25 - 34,Male,White,Massachusetts,Pineapple,0,0,289.715,0,,,,,Agree,Agree,Disagree,Disagree,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-07-18 16:13:22,2017-07-18 16:16:27,IP Address,50.36.66.252,100,185,True,2017-07-18 16:16:27,R_NX8vhQbXxmg3EMF,,,,,43.012496948242,-84.572196960449,anonymous,EN,I agree,18 - 24,Male,White,Michigan,Pineapple,,,,,0,0,35.786,0,Agree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 16:11:09,2017-07-18 16:16:56,IP Address,174.195.144.144,100,347,True,2017-07-18 16:16:57,R_R8oRsty3wXlf69j,,,,,35.562103271484,-84.584602355957,anonymous,EN,I agree,45 - 54,Female,White,Virginia,Pineapple,,,,,2.972,2.972,45.12,1,Disagree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 16:13:32,2017-07-18 16:17:06,IP Address,72.94.12.110,100,213,True,2017-07-18 16:17:06,R_2dnAFiyG6ysgmVJ,,,,,40.187698364258,-75.005798339844,anonymous,EN,I agree,18 - 24,Female,White,Pennsylvania,Pineapple,0,0,36.63,0,,,,,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 16:14:00,2017-07-18 16:17:32,IP Address,73.134.175.190,100,211,True,2017-07-18 16:17:32,R_28zGQZTTnGigPK1,,,,,38.931106567383,-77.348899841309,anonymous,EN,I agree,25 - 34,Male,White,Virginia,Pineapple,0,0,34.755,0,,,,,Strongly disagree,Strongly disagree,Agree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 16:14:42,2017-07-18 16:17:56,IP Address,96.232.82.214,100,193,True,2017-07-18 16:17:56,R_1FL3ubKnGHWvzCd,,,,,40.761199951172,-73.865097045898,anonymous,EN,I agree,25 - 34,Male,Asian,New York,Pineapple,,,,,0,0,32.637,0,Disagree,Disagree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:15:57,2017-07-18 16:20:00,IP Address,66.169.100.212,100,242,True,2017-07-18 16:20:00,R_1otHU47RwffvKFX,,,,,32.782104492188,-97.297996520996,anonymous,EN,I agree,35 - 44,Female,Black or African American,Texas,Pineapple,,,,,87.579,87.579,102.352,1,Strongly Agree,Disagree,Agree,Agree,Ad 1,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 2,Ad 2,Ad 1,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:16:37,2017-07-18 16:21:17,IP Address,190.198.10.1,100,279,True,2017-07-18 16:21:17,R_23ncsuXfJjAhfJn,,,,,10.24690246582,-67.595802307129,anonymous,EN,I agree,18 - 24,Male,Other,Florida,Pineapple,,,,,0,0,77.374,0,Strongly Agree,Agree,Agree,Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 16:12:56,2017-07-18 16:21:35,IP Address,172.221.9.169,100,518,True,2017-07-18 16:21:36,R_3P5fgxMpJbDb841,,,,,39.554397583008,-119.80540466309,anonymous,EN,I agree,18 - 24,Male,White,Nevada,Pineapple,0,0,35.31,0,,,,,Disagree,Agree,Disagree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-07-18 16:19:49,2017-07-18 16:22:48,IP Address,73.40.114.130,100,178,True,2017-07-18 16:22:48,R_33wEjhLxnAkKTOX,,,,,38.717895507812,-77.852096557617,anonymous,EN,I agree,25 - 34,Female,White,Virginia,Pineapple,0,0,34.672,0,,,,,Disagree,Agree,Agree,Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 16:22:09,2017-07-18 16:25:35,IP Address,66.87.152.249,100,206,True,2017-07-18 16:25:36,R_YYuLBvculKVqmvT,,,,,35.95930480957,-86.541999816895,anonymous,EN,I agree,55 - 64,Female,White,Arkansas,Pineapple,,,,,0,0,33.229,0,Strongly Agree,Strongly Agree,Strongly disagree,Strongly Agree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 16:28:58,2017-07-18 16:31:22,IP Address,71.211.34.104,100,144,True,2017-07-18 16:31:23,R_3Nx1lxT4p913nAz,,,,,38.833892822266,-104.82140350342,anonymous,EN,I agree,35 - 44,Female,White,Colorado,Pineapple,0,0,36.141,0,,,,,Strongly Agree,Strongly Agree,Disagree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Control,
2017-07-18 16:30:00,2017-07-18 16:32:36,IP Address,69.204.64.37,100,156,True,2017-07-18 16:32:37,R_1mmBzuYoNZhGUjX,,,,,43.07080078125,-78.820098876953,anonymous,EN,I agree,25 - 34,Male,White,New York,Pineapple,33.461,33.461,35.031,1,,,,,Strongly Agree,Agree,Disagree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-18 14:07:27,2017-07-18 14:09:13,IP Address,108.5.246.7,43,106,False,2017-07-18 18:07:30,R_2ydWbX56kJRGyCP,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,New Jersey,Pineapple,0,0,55.133,0,,,,,Agree,Disagree,Disagree,Strongly disagree,,,,,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:07:51,2017-07-18 14:08:11,IP Address,66.30.119.146,8,19,False,2017-07-18 18:07:51,R_1duZGffyd8zuBE7,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:08:12,2017-07-18 14:08:37,IP Address,12.236.18.52,8,24,False,2017-07-18 18:08:15,R_1DRUA6txHUOv6a8,,,,,,,anonymous,EN,I agree,35 - 44,Male,White,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:08:13,2017-07-18 14:26:14,IP Address,172.56.29.168,98,1081,False,2017-07-18 18:08:16,R_Z4Vxz7zX4Pl2Jy1,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,New Jersey,Pineapple,0,0,40.324,0,,,,,Agree,Agree,Agree,Strongly Agree,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Ad 1,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Control,
2017-07-18 14:08:14,2017-07-18 14:19:51,IP Address,99.101.100.7,10,696,False,2017-07-18 18:08:23,R_OwkrEdFlqozW0sF,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:08:22,2017-07-18 14:08:41,IP Address,74.65.197.210,3,19,False,2017-07-18 18:08:23,R_7NCRicmWMNDVi25,,,,,,,anonymous,EN,I agree,25 - 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 14:09:31,2017-07-18 14:11:28,IP Address,75.166.24.15,98,116,False,2017-07-18 18:10:04,R_z6h5Q36wnMhxHk5,,,,,,,anonymous,EN,I agree,18 - 24,Male,White,Colorado,Pineapple,,,,,0,0,36.785,0,Agree,Disagree,Agree,Disagree,,,,,Ad 2,Ad 2,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 14:09:57,2017-07-18 14:19:50,IP Address,99.138.39.140,98,592,False,2017-07-18 18:10:06,R_2fNu93G12fU7IWJ,,,,,,,anonymous,EN,I agree,45 - 54,Female,White,Texas,Pineapple,0,0,36.54,0,,,,,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Control,
2017-07-18 14:10:31,2017-07-18 14:13:17,IP Address,24.6.112.34,75,166,False,2017-07-18 18:10:33,R_0J80PPC9zm25gzv,,,,,,,anonymous,EN,I agree,35 - 44,Female,White,California,Pineapple,,,,,7.121,7.121,32.196,1,Disagree,Agree,Disagree,Agree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,,,,,Treatment,
2017-07-18 14:10:51,2017-07-18 14:14:52,IP Address,103.66.79.80,98,240,False,2017-07-18 18:11:02,R_1gT6KFZp8cmqe3V,,,,,,,anonymous,EN,I agree,25 - 34,Male,Asian,California,Pineapple,0,0,34.237,0,,,,,Agree,Agree,Agree,Strongly Agree,Ad 1,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 1,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 2,Ad 2,Control,
2017-07-18 14:10:58,2017-07-18 14:11:16,IP Address,199.227.131.146,8,18,False,2017-07-18 18:11:08,R_2czUUwkJ2vqenRM,,,,,,,anonymous,EN,I agree,25 - 34,Male,Asian,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:10:55,2017-07-18 14:15:17,IP Address,24.169.8.140,98,261,False,2017-07-18 18:11:18,R_3P5FqzVoL8iqnmI,,,,,,,anonymous,EN,I agree,25 - 34,Female,Black or African American,New York,Pineapple,,,,,0,0,38.583,0,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 14:11:32,2017-07-18 14:14:46,IP Address,209.150.60.207,98,193,False,2017-07-18 18:11:37,R_2E05TFEu8yhEG6f,,,,,,,anonymous,EN,I agree,25 - 34,Female,White,New York,Pineapple,,,,,0,0,42.425,0,Agree,Agree,Agree,Strongly disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Treatment,
2017-07-18 14:11:26,2017-07-18 14:13:48,IP Address,192.31.106.35,98,142,False,2017-07-18 18:11:36,R_2xSs6sWj3hYlR69,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,Florida,Pineapple,,,,,0,0,32.595,0,Agree,Agree,Agree,Agree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 14:13:05,2017-07-18 14:15:53,IP Address,99.28.8.89,98,167,False,2017-07-18 18:13:07,R_1eKvmC9tUd874HF,,,,,,,anonymous,EN,I agree,18 - 24,Male,White,Indiana,Pineapple,,,,,0,0,34.796,0,Agree,Disagree,Agree,Agree,,,,,Ad 2,Ad 2,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Treatment,
2017-07-18 14:13:18,2017-07-18 14:17:08,IP Address,104.33.105.103,98,230,False,2017-07-18 18:13:33,R_1BWUL0lQRgnnTeE,,,,,,,anonymous,EN,I agree,18 - 24,Female,Other,California,Pineapple,,,,,35.272,35.272,38.103,1,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 14:13:12,2017-07-18 14:14:57,IP Address,162.119.231.233,10,104,False,2017-07-18 18:13:33,R_3ELtCgq5Pts8mdR,,,,,,,anonymous,EN,I agree,25 - 34,Male,Black or African American,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:13:17,2017-07-18 14:16:18,IP Address,67.170.189.42,98,180,False,2017-07-18 18:13:33,R_24MJTmvz7isCpsE,,,,,,,anonymous,EN,I agree,18 - 24,Female,White,Washington,Pineapple,,,,,0,0,34.927,0,Agree,Agree,Disagree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-18 14:13:21,2017-07-18 14:15:45,IP Address,75.174.161.222,59,143,False,2017-07-18 18:13:34,R_3MxMxE0ufHJH64S,,,,,,,anonymous,EN,I agree,35 - 44,Male,White,Idaho,Pineapple,0,0,38.651,0,,,,,Strongly disagree,Strongly disagree,Agree,Strongly disagree,,,,,,,,,,,,,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,,,,,Control,
2017-07-18 14:13:13,2017-07-18 14:16:22,IP Address,66.250.143.159,98,189,False,2017-07-18 18:14:08,R_zd4P0EXJwrDYWQx,,,,,,,anonymous,EN,I agree,45 - 54,Female,White,Pennsylvania,Pineapple,0,0,36.417,0,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Control,
2017-07-18 14:13:50,2017-07-18 14:14:42,IP Address,71.48.127.134,8,51,False,2017-07-18 18:14:12,R_2zYgP7mESP9iNdb,,,,,,,anonymous,EN,I agree,35 - 44,Male,White,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-18 14:13:54,2017-07-18 14:15:03,IP Address,162.229.15.20,8,68,False,2017-07-18 18:14:16,R_3qe4qyADbH0r9A0,,,,,,,anonymous,EN,I agree,18 - 24,Male,White,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:14:31,2017-07-18 14:23:45,IP Address,73.82.11.30,98,553,False,2017-07-18 18:14:44,R_3p4Qre2mvx0raHm,,,,,,,anonymous,EN,I agree,18 - 24,Female,Black or African American,Georgia,Pineapple,0,0,34.178,0,,,,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Control,
2017-07-18 14:14:41,2017-07-18 14:16:16,IP Address,209.37.105.2,10,95,False,2017-07-18 18:15:12,R_e50cJftEy4ZkbF7,,,,,,,anonymous,EN,I agree,25 - 34,Female,White,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:15:12,2017-07-18 14:44:52,IP Address,69.250.6.174,8,1780,False,2017-07-18 18:15:15,R_Y9ceIRSlL9jFn3P,,,,,,,anonymous,EN,I agree,25 - 34,Female,White,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-18 14:16:09,2017-07-18 14:18:37,IP Address,107.146.214.180,10,148,False,2017-07-18 18:16:23,R_2pM2DJVmGB4wS90,,,,,,,anonymous,EN,I agree,35 - 44,Male,White,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-18 14:16:04,2017-07-18 14:16:50,IP Address,71.126.250.182,10,46,False,2017-07-18 18:16:33,R_8Dtp9IJQesLMoiB,,,,,,,anonymous,EN,I agree,25 - 34,Female,White,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:18:45,2017-07-18 14:26:07,IP Address,73.100.40.109,98,441,False,2017-07-18 18:18:46,R_1r7JvZXNnns3DHV,,,,,,,anonymous,EN,I agree,25 - 34,Male,Other,Massachusetts,Pineapple,,,,,0,0,38.225,0,Strongly Agree,Strongly Agree,Agree,Strongly disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Treatment,
2017-07-18 14:18:06,2017-07-18 14:27:15,IP Address,186.167.251.160,10,548,False,2017-07-18 18:18:53,R_snFhqQxRX2dSVu9,,,,,,,anonymous,EN,I agree,18 - 24,Male,White,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-18 14:21:16,2017-07-18 14:23:37,IP Address,206.188.61.201,98,141,False,2017-07-18 18:21:29,R_UGe7kxALa79sUzD,,,,,,,anonymous,EN,I agree,35 - 44,Female,White,Washington,Pineapple,0,0,31.964,0,,,,,Agree,Strongly Agree,Agree,Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-07-18 14:21:17,2017-07-18 14:22:36,IP Address,71.28.168.243,3,79,False,2017-07-18 18:21:31,R_WCmbebrQkRZ6AnL,,,,,,,anonymous,EN,I agree,45 - 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
